date,gold price,demand,inflation
2017-08-14,3.367956741367009,2463089920,-3.862860890109854
2017-08-15,3.2832930329734573,3258050048,-4.969043887932479
2017-08-16,3.4275431115453427,2272039936,-5.449831587259347
2017-08-17,3.3672962213906015,2553359872,-4.193038564474161
2017-08-18,3.236073948198587,2941710080,-4.847543099982565
2017-08-19,3.2618031847089006,2975820032,-4.080876771551756
2017-08-20,3.1793264893442688,2109769984,-4.080876771551756
2017-08-21,3.1002013006332185,2800890112,-3.7003860550972045
2017-08-22,3.1908179110046517,3764239872,-3.932120617920176
2017-08-23,3.2209790836326055,2369819904,-3.856478600134128
2017-08-24,3.3693588618587254,2037750016,-2.861675001163655
2017-08-25,3.382282474008704,1727970048,-2.090748889960925
2017-08-26,3.3674273905947776,1511609984,-2.194475974271659
2017-08-27,3.3910095805125726,1537459968,-2.194475974271659
2017-08-28,3.346308558940194,1959330048,-0.8929284016742312
2017-08-29,3.487183081766473,2486080000,-0.7408004117669953
2017-08-30,3.4900236143208887,1937849984,-0.27445114888670075
2017-08-31,3.5734617164596454,1944930048,0.711602003526024
2017-09-01,3.693476606738392,2599079936,0.937360866165271
2017-09-02,3.456980007196112,2722139904,0.18153123503379387
2017-09-03,3.460143420866365,1933190016,0.18153123503379387
2017-09-04,3.1984220902935068,2987330048,0.18153123503379387
2017-09-05,3.268018178559924,2697969920,1.2933950458897003
2017-09-06,3.4463753152766157,2172100096,-1.1486586423273826
2017-09-07,3.4197308499754833,1844620032,0.05950507541152561
2017-09-08,3.1417161961367013,2700890112,0.6882069745538955
2017-09-09,3.139717725552563,1386230016,1.1954006996397482
2017-09-10,3.063105454239413,1679090048,1.1954006996397482
2017-09-11,3.1264237562218256,1557330048,0.06766592215490252
2017-09-12,3.1105497429169806,1864530048,0.5299015897047621
2017-09-13,2.9337993171109757,2219409920,0.33358790099033975
2017-09-14,2.381633628340439,2716310016,0.24214537812146109
2017-09-15,2.754862126835712,4148069888,0.5253159051437084
2017-09-16,2.745410460493697,1818400000,1.1180866166332404
2017-09-17,2.7134806244815315,1239149952,1.1180866166332404
2017-09-18,3.1119955593806683,1943209984,0.03829070158549719
2017-09-19,3.0048768315921195,1563980032,-0.5557707520460586
2017-09-20,2.977095999368807,1213830016,-0.1294017838973538
2017-09-21,2.813451191500289,1411480064,-2.735703380829657
2017-09-22,2.8073144777669317,1194829952,-3.513874569386599
2017-09-23,2.932343430884496,928113984,-3.282972176694865
2017-09-24,2.847630054006177,768014976,-3.282972176694865
2017-09-25,3.004338783029649,1374210048,-2.2733998993275883
2017-09-26,3.0010409388251733,1043740032,-3.1872772059537757
2017-09-27,3.2730791974176716,1686880000,-3.2053698783798934
2017-09-28,3.2475534659422403,1712320000,-2.569351507259321
2017-09-29,3.24859135717421,1367049984,-3.041533831958765
2017-09-30,3.3856495988587594,1207449984,-2.4213848812768
2017-10-01,3.436395032676551,1208210048,-2.4213848812768
2017-10-02,3.4645399492305646,1431730048,-3.0914563425531005
2017-10-03,3.395580008233386,1288019968,-2.8647822765469844
2017-10-04,3.320530757177154,1116770048,0.5843719543877635
2017-10-05,3.40846529099576,1161769984,0.37148857284052816
2017-10-06,3.4372523926636087,1069939968,1.7442731561943203
2017-10-07,3.4813543737910924,906928000,1.8175955423273438
2017-10-08,3.6257314163161243,1313869952,1.8175955423273438
2017-10-09,3.7229051628559615,1968739968,2.634320103364396
2017-10-10,3.7052458738843206,1597139968,3.338934290712259
2017-10-11,3.753678485910459,1222279936,2.6177213749501105
2017-10-12,4.211636859664169,2791610112,3.3730376521207805
2017-10-13,4.339001122502881,3615480064,3.7051792828685315
2017-10-14,4.48082215832693,1669030016,3.8624232189798935
2017-10-15,4.362804411376296,1976039936,3.8624232189798935
2017-10-16,4.404638615443401,2008070016,3.734741819481857
2017-10-17,4.3690645094505065,1821570048,2.279972499147287
2017-10-18,4.368067688697533,2399269888,1.5149091724488972
2017-10-19,4.4358690739246756,1780540032,1.4985408655371346
2017-10-20,4.706004446860665,2354429952,0.9323679721676692
2017-10-21,4.72177859901241,2207099904,0.9084445673601227
2017-10-22,4.703632227211703,2034630016,0.9084445673601227
2017-10-23,4.641402559951268,2401840128,0.9321373355114959
2017-10-24,4.334619715073529,2735699968,1.0301109350237647
2017-10-25,4.509016539598627,1966989952,0.27517886098102906
2017-10-26,4.663057609126305,1905040000,0.1185958208484994
2017-10-27,4.55727229195408,1710130048,0.04732041757116168
2017-10-28,4.535348714032321,1403920000,-0.5488043904351203
2017-10-29,4.851281117584746,2859040000,-0.5488043904351203
2017-10-30,4.811655209660389,1772150016,-0.10976279216483587
2017-10-31,5.105288005006906,2311379968,-0.35391270153362075
2017-11-01,5.311443519557071,2870320128,-0.9561604939899992
2017-11-02,5.552200066239109,4653770240,-2.441079218099884
2017-11-03,5.691085484109752,3369860096,-2.7340431805106036
2017-11-04,5.827043186192262,2483800064,-2.823605267352991
2017-11-05,5.8487249555862615,2380410112,-2.823605267352991
2017-11-06,5.489103979688661,3111899904,-1.8338082957606305
2017-11-07,5.6091545549948965,2326340096,-0.359860555467173
2017-11-08,5.820607118844348,4602200064,0.6439414963611334
2017-11-09,5.5566118651092635,3226249984,1.0215307440984756
2017-11-10,5.201304628838238,5208249856,0.5452409651570456
2017-11-11,4.996541948813551,4908680192,0.5452409651570456
2017-11-12,4.67625723833096,8957349888,0.5452409651570456
2017-11-13,5.135434106021593,6263249920,0.9324416300375393
2017-11-14,5.1781115879828326,3197110016,4.937770327476709
2017-11-15,5.730936184146103,4200880128,4.289215686274517
2017-11-16,6.162274769813753,5123809792,4.413928308188719
2017-11-17,5.949212798183434,4651670016,6.518705205764497
2017-11-18,6.01184566198225,3667190016,7.223835236088116
2017-11-19,6.2019524089715174,3149319936,7.223835236088116
2017-11-20,6.43389283344968,3488450048,5.469588381128454
2017-11-21,6.300257528249068,4277609984,5.911045092851053
2017-11-22,6.390174946343783,3633530112,6.655654466221095
2017-11-23,6.223885236514071,4225179904,8.61996485615033
2017-11-24,6.4146193696287686,5058610176,8.207886434262557
2017-11-25,6.832144443518927,4342060032,9.208963206294696
2017-11-26,7.251535057718474,5475579904,9.208963206294696
2017-11-27,7.588768927832464,5653320192,9.811585677055113
2017-11-28,7.76921308723535,6348819968,8.743488805692778
2017-11-29,7.712823133814715,11568799744,7.929956160943719
2017-11-30,8.037700284197953,8310689792,8.746147768463452
2017-12-01,8.58273317977497,6783119872,9.589512560876923
2017-12-02,8.66014950462632,5138500096,8.82478728590559
2017-12-03,8.854550956335142,6608309760,8.82478728590559
2017-12-04,9.147924153367743,6132409856,8.441841145705386
2017-12-05,9.445704205707445,6895260160,7.4616674264001315
2017-12-06,11.31731030044105,12656300032,8.153483661595073
2017-12-07,14.322050343599884,17950699520,6.365961602393622
2017-12-08,13.306618246355782,21135998976,6.445537630066234
2017-12-09,12.189367804767487,13911300096,7.400373033558805
2017-12-10,12.41198281133862,13433299968,7.400373033558805
2017-12-11,13.618076261313123,12153900032,7.270995772181044
2017-12-12,14.061687840633832,14603799552,6.446067898581864
2017-12-13,13.175043276934053,12976900096,7.668373561555342
2017-12-14,13.211037928640764,13777399808,7.965211066110123
2017-12-15,14.116957427505731,14309999616,11.216527267527931
2017-12-16,15.544446808274582,12740599808,10.481810524260403
2017-12-17,15.26014512965457,13314599936,10.481810524260403
2017-12-18,15.143558832341613,14839499776,11.17765320936417
2017-12-19,14.100658290837396,16894499840,10.539232895385787
2017-12-20,13.130558352377594,22149699584,11.89571149676867
2017-12-21,12.469738642587425,16516599808,12.041382387231735
2017-12-22,10.845067853156136,22197999616,12.987240365389052
2017-12-23,11.525168507085084,13086000128,12.67779811863543
2017-12-24,10.91877021962989,11572299776,12.67779811863543
2017-12-25,10.997804093518836,10664699904,12.67779811863543
2017-12-26,12.537808668161626,13454300160,13.4464129242035
2017-12-27,12.306526806526806,12487600128,13.162749032335475
2017-12-28,11.286995035593387,12336499712,13.577316820879437
2017-12-29,11.219627686962502,13025500160,12.962644521735944
2017-12-30,9.915180059077432,14452599808,13.591308593749996
2017-12-31,10.837020486468353,12136299520,13.591308593749996
2018-01-01,10.454872299487628,10291200000,13.591308593749996
2018-01-02,11.40450648263353,16846600192,14.234778362771738
2018-01-03,11.549157091569432,16871900160,13.426398093750723
2018-01-04,11.82294975493881,21783199744,13.369992185738177
2018-01-05,13.20116591336198,23840899072,11.918293080929821
2018-01-06,13.275012763618887,18314600448,12.663198337952153
2018-01-07,12.480193137916057,15866000384,12.663198337952153
2018-01-08,11.504701873389587,18413899776,12.518128519130588
2018-01-09,11.127087698360775,16659999744,10.832273018324878
2018-01-10,11.365795906484172,18500800512,11.248106631855004
2018-01-11,10.151294905741215,16534099968,10.455001886290628
2018-01-12,10.484925268783096,12065699840,11.218616837190742
2018-01-13,10.769611468713464,12763599872,11.553582359620162
2018-01-14,10.328483386710486,11084099584,11.553582359620162
2018-01-15,10.36433144716669,12750799872,11.553582359620162
2018-01-16,8.604537808842501,18853799936,11.720904363995622
2018-01-17,8.362182069786995,18830600192,10.396039603960405
2018-01-18,8.653771033653847,15020399616,9.469160946772991
2018-01-19,8.71491867096511,10740400128,10.908485080922281
2018-01-20,9.684811141126898,11801700352,10.595364146177854
2018-01-21,8.70943719253867,9935179776,10.595364146177854
2018-01-22,8.213539852805713,10537400320,10.512328361119705
2018-01-23,8.136857668587634,9660609536,9.93415235982511
2018-01-24,8.377756608960784,9940989952,12.030072685439851
2018-01-25,8.264386515603164,8873169920,13.789356790516427
2018-01-26,8.265315620312911,9746199552,13.627572558716894
2018-01-27,8.464560818264884,7583269888,13.761468172690305
2018-01-28,8.720257485635107,8350360064,13.761468172690305
2018-01-29,8.357798605114544,7107359744,13.761468172690305
2018-01-30,7.567994323739714,8637859840,11.917539311205028
2018-01-31,7.633382830003734,8041160192,10.789345279511831
2018-02-01,6.821795511394046,9959400448,11.504651298186808
2018-02-02,6.621241900954358,12726899712,9.616175285230376
2018-02-03,6.879291064072043,7263790080,9.454243017798515
2018-02-04,6.206050887497059,7073549824,9.454243017798515
2018-02-05,5.2177569538869095,9285289984,9.396799343455076
2018-02-06,5.84722128252351,13999800320,7.813006145198176
2018-02-07,5.810689193770989,9169280000,6.271271064349904
2018-02-08,6.276550755952538,9346750464,6.407567097000033
2018-02-09,6.653705453654696,6784820224,6.3152782399656715
2018-02-10,6.566065456499377,7780960256,6.37556299541
2018-02-11,6.191432766736559,6122189824,6.37556299541
2018-02-12,6.741104547391251,6256439808,7.274783294049114
2018-02-13,6.474143308766387,5696719872,8.469450269857726
2018-02-14,7.004522230035042,7909819904,10.752510250903914
2018-02-15,7.518970915016364,9062540288,9.775109944553506
2018-02-16,7.562740733002845,7296159744,9.129028320312504
2018-02-17,8.212164200633373,8660880384,9.340657552227816
2018-02-18,7.797664931593895,8744009728,9.340657552227816
2018-02-19,8.295374083457776,7652089856,9.340657552227816
2018-02-20,8.581953474015505,9926540288,7.369107550200882
2018-02-21,8.037895030545112,9405339648,7.4747474747474785
2018-02-22,7.519164424750752,8040079872,8.003244771585827
2018-02-23,7.75568437590011,7739500032,6.23900200339047
2018-02-24,7.388247758812141,6917929984,5.672680831639809
2018-02-25,7.276562885146004,5706939904,5.672680831639809
2018-02-26,7.790411494479361,7287690240,5.871582888401661
2018-02-27,8.153249417996959,6966179840,4.620643745653785
2018-02-28,7.904143208380844,6936189952,5.021557212200922
2018-03-01,8.405096166089075,7317279744,4.32380486383086
2018-03-02,8.391795167286967,7620590080,7.240843364241489
2018-03-03,8.69707093152928,6690570240,7.800895600647695
2018-03-04,8.71440452814247,6084149760,7.800895600647695
2018-03-05,8.780289825544378,6468539904,7.556097559032038
2018-03-06,8.08330877922271,6832169984,8.90975709154247
2018-03-07,7.515513056184012,8797910016,9.126823030391806
2018-03-08,7.11797074918283,7186089984,9.218040911382918
2018-03-09,7.061062940334444,8704190464,9.980039717520528
2018-03-10,6.704476585236305,5386319872,10.135760655558368
2018-03-11,7.2433678962284205,6296370176,10.135760655558368
2018-03-12,6.97674696593661,6457399808,9.885906393711185
2018-03-13,6.9347985821467635,5991139840,10.271124209281556
2018-03-14,6.244193157555404,6438230016,10.192195483124312
2018-03-15,6.303812305406413,6834429952,9.724195951692248
2018-03-16,6.358841835495063,5289379840,6.913986859203014
2018-03-17,6.037428191883018,4426149888,6.627093573273246
2018-03-18,6.271394327216941,6639190016,6.627093573273246
2018-03-19,6.5542603816773655,6729110016,7.07432074692973
2018-03-20,6.798466854199294,6361789952,6.282425545865378
2018-03-21,6.761021127860593,6043129856,5.986676594777984
2018-03-22,6.579579290816191,5530390016,6.187458875897889
2018-03-23,6.580908467986422,5954120192,8.212368466524156
2018-03-24,6.424160530280728,5664600064,8.099671656078167
2018-03-25,6.296435163413901,4569880064,8.099671656078167
2018-03-26,6.061281927528414,5921039872,8.50825808336888
2018-03-27,5.839886493634379,5378250240,6.842442468021681
2018-03-28,6.007008211584124,4935289856,5.488719801140052
2018-03-29,5.417069799521575,6361229824,5.536941364470249
2018-03-30,5.20904124976076,6289509888,6.248999905873487
2018-03-31,5.271794320943769,4553269760,6.053074404264991
2018-04-01,5.17404726929976,4532100096,6.053074404264991
2018-04-02,5.278146139295499,4333440000,7.600410730912732
2018-04-03,5.594319920559047,5499700224,6.555804029335133
2018-04-04,5.1308875529408455,4936000000,6.438250902639453
2018-04-05,5.143449342066573,5639320064,6.335315791501084
2018-04-06,4.982596067702784,3766810112,6.526431448388648
2018-04-07,5.188895350302563,3976610048,6.186715503873108
2018-04-08,5.273308724970614,3652499968,6.186715503873108
2018-04-09,5.066773728255399,4894060032,6.53751070779367
2018-04-10,5.092965548155738,4272750080,7.265608359674891
2018-04-11,5.136984757993918,4641889792,6.710199190103006
2018-04-12,5.894538147108769,8906250240,4.947853302751781
2018-04-13,5.871475070080593,7764460032,4.580451302262101
2018-04-14,5.9386079301040375,5191430144,4.580451302262101
2018-04-15,6.19356785331811,5244480000,4.580451302262101
2018-04-16,5.980460053339518,5631309824,4.790417172128625
2018-04-17,5.865565714188373,6900879872,4.482699368962573
2018-04-18,6.041607620541276,6529909760,4.606332913926292
2018-04-19,6.15853079121101,7063209984,5.103794534729111
2018-04-20,6.61766320135639,8438110208,4.274898643742575
2018-04-21,6.6548817259447866,7548550144,3.8294178827789294
2018-04-22,6.5852175375786075,6629899776,3.8294178827789294
2018-04-23,6.753028266776938,6925190144,2.726423405336864
2018-04-24,7.2836862116385985,10678800384,4.358047770652496
2018-04-25,6.6952320324633865,11083100160,4.393171354178982
2018-04-26,7.0512112902283475,8970559488,4.294435804661578
2018-04-27,6.80682380695528,7566289920,4.478919034835971
2018-04-28,7.080572690311984,7805479936,4.280868358527878
2018-04-29,7.1340450880731305,8853000192,4.280868358527878
2018-04-30,7.020627676258613,8673920000,3.957031557697621
2018-05-01,6.994178113293755,7713019904,4.029362326062236
2018-05-02,7.090373172869502,7558159872,3.7845590728997403
2018-05-03,7.434089200087843,10207299584,5.158851532279152
2018-05-04,7.389929249989631,8217829888,7.028124840756211
2018-05-05,7.5098276508842865,7651939840,7.176673647902909
2018-05-06,7.3549174707201415,7222280192,7.176673647902909
2018-05-07,7.142973719252411,7394019840,7.135850658021559
2018-05-08,7.038734994283536,7415869952,7.075813900015326
2018-05-09,7.111400396754101,7226890240,7.9881409947739845
2018-05-10,6.847319878365921,6906699776,8.502423054992715
2018-05-11,6.3999167811789235,8488520192,7.876016412352671
2018-05-12,6.447983054160349,6821380096,7.568100841908887
2018-05-13,6.614056428876043,5866379776,7.568100841908887
2018-05-14,6.6211849897930115,7364149760,7.364218922193366
2018-05-15,6.602823897595426,6705710080,4.908029466577757
2018-05-16,6.486459769684288,6760220160,4.4696316738360276
2018-05-17,6.283434351053461,5862530048,2.4413480057157155
2018-05-18,6.395109315473335,5764190208,3.0758170090168457
2018-05-19,6.392171756020587,4712399872,2.993534083314975
2018-05-20,6.598395847300649,5191059968,2.993534083314975
2018-05-21,6.52533758564176,5154990080,2.993534083314975
2018-05-22,6.2257335984726705,5137010176,2.458951471457116
2018-05-23,5.861955741868023,6491120128,2.7494420351848126
2018-05-24,5.819851290881664,6049220096,4.096129491997824
2018-05-25,5.739384528869305,4867829760,3.782449287553824
2018-05-26,5.644041745741214,4051539968,2.8163516826895885
2018-05-27,5.6535102729942786,4056519936,2.8163516826895885
2018-05-28,5.475324151787913,5040600064,2.8163516826895885
2018-05-29,5.75390014992081,5662660096,2.4534534699373056
2018-05-30,5.690756834061659,4922540032,3.1217831531745954
2018-05-31,5.764302794096645,5127130112,2.2091175775108107
2018-06-01,5.824412967962107,4921460224,2.1941632855662974
2018-06-02,5.9031896100330705,4939299840,1.4097743821768205
2018-06-03,5.962503636748631,4851760128,1.4097743821768205
2018-06-04,5.811205905745027,4993169920,1.2766232874734662
2018-06-05,5.883437198940269,4961739776,1.4226491422826726
2018-06-06,5.900840432142655,4692259840,0.20858707671125298
2018-06-07,5.91225111500665,4485799936,0.6666131112847751
2018-06-08,5.873908069702611,4227579904,1.7080565638016632
2018-06-09,5.802311164106569,3845220096,2.3334627974724187
2018-06-10,5.2276559180029025,5804839936,2.3334627974724187
2018-06-11,5.317514660137705,4745269760,2.39653326086422
2018-06-12,5.082510993256112,4654380032,2.290498425022003
2018-06-13,4.896213881415127,5052349952,2.456942201474055
2018-06-14,5.119133510472584,5138710016,2.4512845674857564
2018-06-15,5.065573671580286,3955389952,1.7888536405946454
2018-06-16,5.138992846158554,3194170112,1.642741274795645
2018-06-17,5.099066486756769,3104019968,1.642741274795645
2018-06-18,5.27724501010557,4039200000,1.7703310344397982
2018-06-19,5.307259384586087,4057029888,2.5237120757389375
2018-06-20,5.330829188941075,3888640000,2.4335174191680187
2018-06-21,5.310716929993174,3529129984,1.9141005541662315
2018-06-22,4.800133994173488,5079810048,1.5870510753116962
2018-06-23,4.86230066416304,3431360000,0.8915836393513121
2018-06-24,4.870782595512987,4566909952,0.8915836393513121
2018-06-25,4.937721473080824,5500810240,0.7482904616652464
2018-06-26,4.849331561568426,3279759872,0.8264403718428293
2018-06-27,4.9146947979223885,3296219904,0.5134807677070752
2018-06-28,4.731078466418143,3467800064,-0.016021728515625
2018-06-29,4.969471399374674,3966230016,0.570655677133125
2018-06-30,5.117877207786823,4543860224,0.8543643163875236
2018-07-01,5.103348177920425,4788259840,0.8543643163875236
2018-07-02,5.3348765246727154,4396930048,-0.07253182712709805
2018-07-03,5.216994224287331,4672309760,2.767053986068202
2018-07-04,5.2712926920591,4176689920,2.767053986068202
2018-07-05,5.280473935324194,4999240192,3.0236007600687342
2018-07-06,5.320497281519647,4313959936,2.6264194844281885
2018-07-07,5.466738347166281,3961080064,3.7812406226495066
2018-07-08,5.400525886243281,3386210048,3.7812406226495066
2018-07-09,5.358675884927309,3718129920,4.095647939757896
2018-07-10,5.048612178017414,4052430080,3.4403163173094997
2018-07-11,5.145405302298847,3644859904,2.40607068470724
2018-07-12,5.0030602880271084,3770170112,2.208359326263265
2018-07-13,5.0323087508443045,3805400064,1.9156397124427738
2018-07-14,5.063020523391739,2923670016,1.0598402298019005
2018-07-15,5.130397113562912,3285459968,1.0598402298019005
2018-07-16,5.4452387795334785,4725799936,0.937550972517065
2018-07-17,5.972946341445925,5961950208,-0.575932622893649
2018-07-18,6.010584271116929,6103410176,-1.192484654656878
2018-07-19,6.108360368252093,5111629824,-1.5146573878014213
2018-07-20,5.981398847346482,4936869888,-1.2291169848947847
2018-07-21,6.034396127745018,3726609920,-1.9772022532643097
2018-07-22,6.0337456155957705,3695460096,-1.9772022532643097
2018-07-23,6.29992635888991,5132480000,-2.4156938251285176
2018-07-24,6.88313535681404,7277689856,-2.3925352433116664
2018-07-25,6.643974317453586,5845400064,-1.6217885715188451
2018-07-26,6.48949625500291,4899089920,-1.897514105034026
2018-07-27,6.6783984366692595,5195879936,-2.9374405142226556
2018-07-28,6.700597541480294,3988750080,-3.6108520929177934
2018-07-29,6.722116902545135,4107190016,-3.6108520929177934
2018-07-30,6.698173793015216,5551400000,-3.713337644225867
2018-07-31,6.358127197729574,5287530000,-3.3870223623063467
2018-08-01,6.260702851958953,4797620000,-4.298283217135046
2018-08-02,6.250743478398969,4214110000,-4.81208294484492
2018-08-03,6.122871385016537,4627150000,-4.227803722345225
2018-08-04,5.792167995780722,4268390000,-3.5047362270486326
2018-08-05,5.82151232475892,3679110000,-3.5047362270486326
2018-08-06,5.751944353066216,3925900000,-3.9497791713887342
2018-08-07,5.5829367175013775,4682800000,-3.8626591537117783
2018-08-08,5.200230852421459,5064430000,-3.486154725964108
2018-08-09,5.419778734342713,4267040000,-4.799683863781423
2018-08-10,5.106688205443403,4528680000,-5.655525305556164
2018-08-11,5.198356954323971,4047850000,-5.948588839832403
2018-08-12,5.220617677204802,5665250000,-5.948588839832403
2018-08-13,5.286300315704371,4083980000,-7.486208433573438
2018-08-14,5.196739279914082,5301700000,-7.101694022698879
2018-08-15,5.357554156714437,4895450000,-7.552795388220412
2018-08-16,5.3857594315977595,4328420000,-7.88629268672747
2018-08-17,5.5933955655014875,4992990000,-8.543223128755805
2018-08-18,5.460059299298767,3984520000,-8.493424229529033
2018-08-19,5.530021100058436,3311170000,-8.493424229529033
2018-08-20,5.315579310420019,3665100000,-7.692300388874241
2018-08-21,5.440851835031274,3377180000,-7.607690542879986
2018-08-22,5.330360027305872,4668110000,-6.909962527804458
2018-08-23,5.5053747959667225,3426180000,-7.905968072301539
2018-08-24,5.570720126775828,4097820000,-6.2339643351632335
2018-08-25,5.606556965637558,3312600000,-6.669241870164411
2018-08-26,5.560191904278583,3295500000,-6.669241870164411
2018-08-27,5.694491428220637,4019000000,-6.460348162475826
2018-08-28,5.877322876981052,4659940000,-7.810943771226231
2018-08-29,5.8506933634288085,4145880000,-8.270503206542024
2018-08-30,5.826359075694197,4463250000,-8.43972375770522
2018-08-31,5.863184030522967,4495650000,-8.80564554348744
2018-09-01,5.9928765370149755,4116050000,-9.377119756275953
2018-09-02,6.059085161201351,4329540000,-9.377119756275953
2018-09-03,6.048537668295423,4087760000,-9.377119756275953
2018-09-04,6.172264993401632,4273640000,-9.950928563844851
2018-09-05,5.684852238124247,5800460000,-10.77508452950151
2018-09-06,5.450513222143609,5523470000,-10.195666654983404
2018-09-07,5.418121612346774,4264680000,-11.263103319439526
2018-09-08,5.216136149309504,3835060000,-11.322438663749068
2018-09-09,5.278870636863211,3671890000,-11.322438663749068
2018-09-10,5.305700079893127,3714100000,-11.367013372956913
2018-09-11,5.287937147576102,3849910000,-10.187826865960748
2018-09-12,5.27251603065873,4064230000,-9.284642231033512
2018-09-13,5.422054957232737,4210910000,-9.173343068949436
2018-09-14,5.449966494508368,4076220000,-9.790892726850176
2018-09-15,5.4754813349895395,3216300000,-9.49712375760594
2018-09-16,5.453707260067992,3273730000,-9.49712375760594
2018-09-17,5.235642619787541,3910780000,-9.14117472057372
2018-09-18,5.323612587521289,4180090000,-8.382453946796675
2018-09-19,5.322359257147998,4431340000,-7.962027552266782
2018-09-20,5.4051319729708664,4348110000,-8.064028111899768
2018-09-21,5.630287970430451,6531940000,-7.314429428158364
2018-09-22,5.619445121932552,4509660000,-7.507932729472455
2018-09-23,5.6099566600369215,4197500000,-7.507932729472455
2018-09-24,5.499382879784412,4177310000,-7.268228288182199
2018-09-25,5.372058512369792,4726180000,-8.17263887645996
2018-09-26,5.439698492462312,4437300000,-7.941403238242096
2018-09-27,5.647255116514524,4606810000,-7.877510804325782
2018-09-28,5.576273506347041,5014430000,-7.312329832749898
2018-09-29,5.540881209347461,4363690000,-7.023019898556382
2018-09-30,5.560688257317457,4002280000,-7.023019898556382
2018-10-01,5.551023715534108,4000970000,-7.366369443157428
2018-10-02,5.452511613887467,3979260000,-5.523684250406536
2018-10-03,5.426512207947579,3887310000,-5.756976104748324
2018-10-04,5.493393091913076,3838410000,-6.006124121274848
2018-10-05,5.513220321069731,3671500000,-5.409880456840376
2018-10-06,5.484773831505971,3259740000,-5.5363342061738425
2018-10-07,5.496961758007689,3306630000,-5.5363342061738425
2018-10-08,5.616539887999151,3979460000,-6.857498650996307
2018-10-09,5.595215978708436,3580810000,-7.380253865861319
2018-10-10,5.537315660287151,3787650000,-7.849056925002806
2018-10-11,5.113396186657131,5181640000,-4.845236153545418
2018-10-12,5.15112076503143,3783500000,-5.814588293747236
2018-10-13,5.160487940533187,3064030000,-6.40799265570976
2018-10-14,5.164543388776566,3085320000,-6.40799265570976
2018-10-15,5.378783355956089,7370770000,-5.770263202914904
2018-10-16,5.3744883898436075,4074800000,-5.58504302041708
2018-10-17,5.348067693811692,4088420000,-4.621983540773577
2018-10-18,5.280644077405218,3924080000,-4.172202781112455
2018-10-19,5.276593404557119,3578870000,-4.786694725099916
2018-10-20,5.2960007204867905,3379130000,-4.078595161279686
2018-10-21,5.290418541855082,3253610000,-4.078595161279686
2018-10-22,5.312119567336095,3672860000,-4.399567259125914
2018-10-23,5.250316285222515,3716150000,-3.4671619668750653
2018-10-24,5.2906333160272805,3424670000,-3.70195695465686
2018-10-25,5.269132021563273,3230550000,-3.630237411152315
2018-10-26,5.253346855983772,3306050000,-2.6691974670146057
2018-10-27,5.257914712221095,3393250000,-2.8379976350019653
2018-10-28,5.262791185978702,3445190000,-2.8379976350019653
2018-10-29,5.171604640924867,4199910000,-3.468663776113523
2018-10-30,5.180983270096597,3781100000,-4.042068988841785
2018-10-31,5.211259266539001,4191240000,-4.317281071181922
2018-11-01,5.160016007407969,3789400000,-2.9903442677970293
2018-11-02,5.190055906000407,4234870000,-3.4512510124252382
2018-11-03,5.167974359780446,3658640000,-2.810894242869133
2018-11-04,5.180055046182722,4390020000,-2.810894242869133
2018-11-05,5.220084486390521,4174800000,-2.897745848549149
2018-11-06,5.279465196795729,4700040000,-4.34578509652609
2018-11-07,5.325510028342374,4941260000,-3.729292755039937
2018-11-08,5.2773898814303895,4665260000,-4.580208512023254
2018-11-09,5.29312001654587,4346820000,-6.160543923142036
2018-11-10,5.312682431315972,3705320000,-5.187047998556338
2018-11-11,5.3143815399416505,3939060000,-5.187047998556338
2018-11-12,5.303645850798441,4295770000,-5.587863425158213
2018-11-13,5.303110818308838,4503800000,-6.114467601242479
2018-11-14,4.7506829883871005,7398940000,-5.743267700814481
2018-11-15,4.657016455939041,7032140000,-4.990203773746571
2018-11-16,4.567127770055057,5279320000,-4.4308732193660045
2018-11-17,4.549745950171556,4303150000,-5.787930018047716
2018-11-18,4.606438248803045,4159680000,-5.787930018047716
2018-11-19,3.982904367274856,7039560000,-5.610439149769664
2018-11-20,3.6520673643867925,8428290000,-4.362151000385673
2018-11-21,3.7544213889326508,6120120000,-4.316597284495294
2018-11-22,3.5617064508849747,4569370000,-5.094450913717474
2018-11-23,3.560286538313882,4871490000,-5.466086785415869
2018-11-24,3.178345626343673,4679500000,-5.1060817335104485
2018-11-25,3.2841686901745497,6825640000,-5.1060817335104485
2018-11-26,3.0971398410424777,6476900000,-5.16826008576704
2018-11-27,3.154491516455607,5998720000,-6.384301633862666
2018-11-28,3.4856884204807477,7280280000,-5.661537771084824
2018-11-29,3.4955042602948776,6503347767,-4.523828180676248
2018-11-30,3.2923034874975463,6048016717,-4.162739713524011
2018-12-01,3.454082973001471,5375314093,-4.582428481289968
2018-12-02,3.3927865065980196,5262697895,-4.582428481289968
2018-12-03,3.1559533044212325,5089570994,-3.5111059352248453
2018-12-04,3.18821519351012,5028069239,-2.6053576057474825
2018-12-05,3.0247320497082204,5302481574,-1.6249207670188004
2018-12-06,2.843955961613071,5878333109,-1.9559765827621756
2018-12-07,2.742971705105237,6835615448,-0.2400383967669839
2018-12-08,2.7880290423159444,5305024497,0.1285012623670756
2018-12-09,2.89880833610573,4947372847,0.1285012623670756
2018-12-10,2.816319163282913,5020968740,-0.12046258101667817
